,Dominant_Topic,Perc_Contribution,Topic_Keywords,text_pre,text,userid,textID
81,13.0,0.9574999809265137,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","Some new quotes Continued: **bobsnewline** 2. Whoever desireth the world and its riches, in a lawful manner, in  **bobsnewline** order to withold himself from begging, and for a livelihood for his  **bobsnewline** family, and for being kind to his neighbor, will come to God with his  **bobsnewline** face bright as the full moon on the fourteenth night of the lunar  **bobsnewline** month. -Muhammad the Prophet","['quot', 'manner', 'order', 'livelihood', 'famili', 'kind', 'neighbor', 'moon', 'night', 'month', 'prophet', 'continu', 'withold', 'beg', 'come', 'face', 'new', 'law', 'bright', 'full', 'fourteenth', 'lunar']",07da88e13509940f3116716552d6a32c,4962
82,13.0,0.891700029373169,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","When your trying so hard to be normal, you wont know how extraordinary you are!...Well said, Ellen.","['are!', 'tri', 'wo', 'know', 'said', 'hard', 'normal', 'extraordinari']",07da88e13509940f3116716552d6a32c,4974
83,13.0,0.805899977684021,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","just because you find me wondering aimlessly, does not mean I am lost...ok","['find', 'wonder', 'mean', 'lost']",07da88e13509940f3116716552d6a32c,4986
84,13.0,0.8610000014305115,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",i cant wait till later i got lots on my mind and yeah waiting for .............................,"['lot', 'mind', 'ca', 'wait', 'got', 'wait']",08074f06d6882e73b4db242b38be237a,5132
85,13.0,0.9510999917984009,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",having a really fucked up day i hope later makes it better then how its been going anyway got this wonderful chick on my mind and i dont know how to say the right things to her i always get my foot in my mouth every time well i hope everything comes out right later,"['day', 'hope', 'chick', 'mind', 'thing', 'foot', 'mouth', 'time', 'fuck', 'make', 'go', 'got', 'know', 'say', 'get', 'hope', 'come', 'wonder', 'right']",08074f06d6882e73b4db242b38be237a,5136
86,13.0,0.9574999809265137,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","this weathers for the dam ducks its treanch coat weather cold wet and damp this weather just blows an not in a nice way, i cant wait till later when i am talking to someone thats so fun and smart an makes my days and my nights i miss them","['weather', 'duck', 'treanch', 'coat', 'weather', 'weather', 'way', 'day', 'night', 'dam', 'blow', 'ca', 'wait', 'talk', 's', 'make', 'cold', 'wet', 'damp', 'nice', 'fun', 'smart']",08074f06d6882e73b4db242b38be237a,5140
87,13.0,0.9186999797821045,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",i hope my favorite  person feels better after her nap other wise my days been shot to hell and back well i hope later makes up for that :) i cant wait,"['person', 'day', 'hell', 'hope', 'feel', 'shot', 'make', 'ca', 'wait', 'favorit', 'wise']",08074f06d6882e73b4db242b38be237a,5143
88,13.0,0.9024999737739563,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",missing my favorite person and hoping she feels better soon and cant wait to talk to her :),"['person', 'miss', 'hope', 'feel', 'ca', 'wait', 'talk', 'favorit', 'better']",08074f06d6882e73b4db242b38be237a,5152
89,13.0,0.805899977684021,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",tierd from runny around prov today well hope every ones doing well,"['today', 'one', 'prov', 'hope']",08074f06d6882e73b4db242b38be237a,5235
90,13.0,0.9388999938964844,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","to some i am the devil but to others i am a saint i do as i please and i try to help those that want my help; so dose this make me good or bad ??? oh what thoughts that go in my head and out my mouth, oh how life is funny :)","['devil', 'other', 'help', 'thought', 'head', 'mouth', 'life', 'tri', 'help', 'want', 'make', 'go', 'good', 'bad', 'funni']",08074f06d6882e73b4db242b38be237a,5236
91,13.0,0.911300003528595,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",thanks guys :) hope you guys have alot of good days and see you around sooner or later thanks for putting up with me,"['thank', 'guy', 'guy', 'day', 'thank', 'hope', 'alot', 'see', 'put', 'good']",08074f06d6882e73b4db242b38be237a,5239
92,13.0,0.9348999857902527,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",great i have some one stuck on my mind well cant wait to talk to them latter and yeah popiness and all i cant think of a better person to talk to all the time with :),"['mind', 'person', 'time', 'ca', 'wait', 'talk', 'popi', 'ca', 'think', 'talk', 'great', 'stuck', 'latter', 'better']",08074f06d6882e73b4db242b38be237a,5255
93,13.0,0.911300003528595,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",a very interesting and wonderful day ive been having i just cant wrap my mind around it see why i cant have more days like these,"['day', 'mind', 'day', 've', 'ca', 'wrap', 'see', 'ca', 'interest', 'wonder']",08074f06d6882e73b4db242b38be237a,5256
94,13.0,0.8783000111579895,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",still going crazy so that makes me sane lol for know at least,"['lol', 'go', 'make', 'know', 'crazi', 'sane', 'least']",08074f06d6882e73b4db242b38be237a,5285
95,13.0,0.8610000014305115,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",I just had possibly the best night of my life. And I'm not even sure if a so far should placed in that statement,"['night', 'life', 'statement', 'place', 'best', 'sure']",088bf0ed841bcc366475b3975eb1b9d2,5344
96,13.0,0.911300003528595,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","Just read an awesome quote from a SciFi book /I'll have far less to say. How can one say anything about what never happens? That would be like writing a history of a place that never existed./""""","['book', 'histori', 'place', 'read', 'say', 'say', 'happen', 'like', 'write', 'awesom']",088bf0ed841bcc366475b3975eb1b9d2,5345
97,13.0,0.805899977684021,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",and that's the only fucking thing we could understand that he said!,"['thing', 'understand', 'said', 'fuck']",088bf0ed841bcc366475b3975eb1b9d2,5363
98,13.0,0.9301999807357788,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","Goodbye, cruel world **bobsnewline** I'm leaving you today **bobsnewline** Goodbye, goodbye, goodbye **bobsnewline**  **bobsnewline** Goodbye, all you people **bobsnewline** There's nothing you can say **bobsnewline** To make me change my mind **bobsnewline** Goodbye","['world', 'today', 'goodby', 'goodby', 'goodby', 'goodby', 'peopl', 'chang', 'mind', 'goodby', 'leav', 'say', 'make']",088bf0ed841bcc366475b3975eb1b9d2,5590
99,4.0,0.6019999980926514,"public_L, deserv_L, book_L, speech_L, figur_L, write_L, high_L, done_L, deadpool_L, phone_L","WHAT'S THIS!? FIREFLY MIGHT COMEBACK ON THE AIR?! OK, it IS back on the air but I'm talking about NEW episodes 0.0","['firefli', 'air', 'episod', 'comeback', 'talk', 'back', 'new']",088bf0ed841bcc366475b3975eb1b9d2,5617
100,13.0,0.9348999857902527,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","The music video for True Faith by New Order is just weird 0.0 And you all probably know the song it's the one that has in the chorus /I used to think that the day would never come/""""","['music', 'video', 'faith', 'order', 'song', 'choru', 'think', 'day', 'know', 'use', 'come/', 'true', 'new', 'weird']",088bf0ed841bcc366475b3975eb1b9d2,5624
101,13.0,0.8783000111579895,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",Funny all it takes to make me feel better is a ten minute conversation.,"['take', 'minut', 'convers', 'make', 'feel', 'funni', 'better']",088bf0ed841bcc366475b3975eb1b9d2,5684
102,13.0,0.891700029373169,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",this will be our last date night for awhile. I hope everything goes well tomorow I will keep everyone updated.,"['date', 'night', 'tomorow', 'hope', 'goe', 'keep', 'updat', 'last']",0ab7efcd582b43d58c1fec65058efa72,6275
103,13.0,0.9424999952316284,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",i have comfort in the fact that if this world ends i well be able to survive in the wilderness thats why i married a native american man you give this man fire and he well cook you a feast out of nothing :),"['fact', 'world', 'wilder', 'man', 'man', 'fire', 'feast', 'end', 'surviv', 's', 'give', 'cook', 'abl', 'marri', 'nativ', 'american']",0ab7efcd582b43d58c1fec65058efa72,6287
104,13.0,0.805899977684021,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",oh man im way to tired for school today.,"['school', 'today', 'm', 'tire']",0ab7efcd582b43d58c1fec65058efa72,6328
105,13.0,0.8379999995231628,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",Dear Santa all I want for Christmass and the New Year is a healthy baby.,"['year', 'babi', 'want', 'dear', 'healthi']",0ab7efcd582b43d58c1fec65058efa72,6374
106,13.0,0.9674000144004822,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","LET'S SEE WHO IS PAYING ATTENTION. EVERY SINGLE ONE OF YOU ARE ON MY FRIENDS LIST AS A RESULT OF A CONSCIOUS DECISION. I WANT YOU THERE. I AM NOT ONLY GLAD TO COUNT YOU AS FRIENDS BUT ALSO FAMILY. LETS SEE WHO ACTUALLY PAYS ATTENTION. COPY THIS AS YOUR STATUS JUST FOR A MINUTE. I'LL BE WATCHING TO SEE WHO REALLY DOES CHERISH FAMILY, FRIENDS AND BROTHERS AND SISTERS","['attent', 'friend', 'list', 'decis', 'count', 'friend', 'famili', 'let', 'attent', 'copi', 'statu', 'minut', 'famili', 'sister', 'let', 'see', 'pay', 'result', 'want', 'see', 'pay', 'watch', 'see', 'cherish', 'friend', 'brother', 'singl', 'consciou', 'glad']",0ab7efcd582b43d58c1fec65058efa72,6406
107,13.0,0.8379999995231628,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",All I can say today is that I am a very lucky girl I love my man...,"['today', 'love', 'man', 'say', 'lucki']",0ab7efcd582b43d58c1fec65058efa72,6495
108,13.0,0.805899977684021,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",I dunno what I would do without my friends I love you guys you know who you are!,"['friend', 'guy', 'love', 'know']",0ab7efcd582b43d58c1fec65058efa72,6517
109,13.0,0.891700029373169,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",I have decided to leave the sand from the gulf in my shoes so that every time I put them on I can feel the sand beneath my feet.,"['sand', 'shoe', 'time', 'sand', 'feet', 'decid', 'put', 'feel']",0ab7efcd582b43d58c1fec65058efa72,6528
110,13.0,0.8379999995231628,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",Numbing the pain for a while will make it worse when you finally feel it <//3,"['pain', 'numb', 'make', 'feel', 'wors']",0b12516100c16f779b152858619786ff,6705
111,13.0,0.7580000162124634,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",You don't lose when you lose fake friends- Joan Jett,"['lose', 'lose', 'fake']",0b12516100c16f779b152858619786ff,6815
112,13.0,0.7580000162124634,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",I have a shell in my hands... That clearly means I am invincible!,"['hand', 'mean', 'invinc']",0b12516100c16f779b152858619786ff,6838
113,13.0,0.8379999995231628,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","God, grant me the strength to not punch this bitch in the face.","['strength', 'punch', 'bitch', 'face', 'grant']",0b12516100c16f779b152858619786ff,6876
114,13.0,0.8783000111579895,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","Honey, Doctors are sadists, who like to play God and watch lesser people scream.","['doctor', 'peopl', 'sadist', 'play', 'watch', 'scream', 'lesser']",0b12516100c16f779b152858619786ff,6910
115,13.0,0.9024999737739563,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","mhmm. I see :) Grow up, bitch. Seriously, no one wants to put up with your juvenile drama. This is why you're life is that way it is.","['drama', 'life', 'way', 'see', 'grow', 'bitch', 'want', 'put', 'juvenil']",0b12516100c16f779b152858619786ff,6967
116,13.0,0.8379999995231628,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","/Never trust anything that can think for itself if you can't see where it keeps its brain./""""","['trust', 'think', 'can', 'see', 'keep']",0b12516100c16f779b152858619786ff,6984
117,13.0,0.9024999737739563,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","Dear Obama, I'm really happy for you and imma let you finish, but Franklin D Roosevelt had one of the best economic recoveries of all time. Of all time! -Kanye.","['finish', 'recoveri', 'time', 'time', 'let', 'dear', 'happi', 'best', 'econom']",0b12516100c16f779b152858619786ff,6990
118,13.0,0.6786999702453613,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",don't you just love being lied to?,"['love', 'lie']",0b12516100c16f779b152858619786ff,7006
119,13.0,0.805899977684021,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","We don't get along that well...Not much for talk, But you're hot as hell :)","['talk', 'hell', 'much', 'hot']",0b12516100c16f779b152858619786ff,7052
120,13.0,0.891700029373169,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","The secret to staying young is to live honestly,  **bobsnewline** eat slowly, and lie about your age. its my birthday","['age', 'birthday', 'stay', 'live', 'eat', 'lie', 'secret', 'young']",0b9d4ba8be84c056fb34b5a2998b2be0,7099
121,13.0,0.9348999857902527,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","I am still sick this morning....  when will it end? **bobsnewline**  **bobsnewline** Sometimes I lie awake at night, and I ask, 'Where have I gone wrong?' Then a voice says to me, 'This is going to take more than one night.' **bobsnewline** Charlie Brown","['morn', 'end', 'night', 'voic', 'night', 'lie', 'ask', 'gone', 'say', 'go', 'take', 'sick', 'awak', 'wrong']",0b9d4ba8be84c056fb34b5a2998b2be0,7106
122,13.0,0.9348999857902527,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","Believe my every word **bobsnewline** Believe and I will protect you **bobsnewline** Don't criticize **bobsnewline** Bow down you might meet your maker **bobsnewline** I will dedicate my soul,  Dedicate my life for you **bobsnewline** Bow down you might meet your maker...","['word', 'protect', 'bow', 'maker', 'dedic', 'soul', 'life', 'bow', 'maker', 'believ', 'believ', 'critic', 'meet', 'meet']",0c2d58ad70e9bf384a0bf4026f7aac73,7108
123,13.0,0.7580000162124634,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",I'm absolutely in love with Jar Of Hearts right now :),"['jar', 'heart', 'love']",0c5d06511ef79fba34da417e8c751fff,7332
124,13.0,0.8610000014305115,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",I swear my dad bitches about every damn thing under the sun....,"['dad', 'thing', 'sun', 'swear', 'bitch', 'damn']",0c5d06511ef79fba34da417e8c751fff,7333
125,13.0,0.9301999807357788,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",lol...I left the volume on the tv at 34 and my dad just turned it on and got blasted with Perfect Weapon by the Black Veil Brides......I'm evil :),"['volum', 'tv', 'dad', 'weapon', 'bride', 'lol', 'left', 'turn', 'got', 'blast', 'perfect', 'black', 'evil']",0c5d06511ef79fba34da417e8c751fff,7359
126,13.0,0.9663000106811523,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","List of things that Best Friends are: They are the people who can make you scream in the middle of a crowded hallway, they are the people that you can have crazy iside jokes about pickles with, they are the people make you lol over insane obsessions or random-wig-wearing, and most of all, they are the best people you will ever meet. So never let them go :)","['thing', 'friend', 'peopl', 'hallway', 'peopl', 'isid', 'pickl', 'peopl', 'lol', 'obsess', 'wig', 'wear', 'peopl', 'list', 'make', 'scream', 'joke', 'make', 'meet', 'let', 'go', 'best', 'middl', 'crowd', 'crazi', 'insan', 'random', 'best']",0c5d06511ef79fba34da417e8c751fff,7439
