,text,userid,textID,label,post_id
22064,"['guitar', 'inspir', 'room', 'babi', 'hand', 'sit', 'tri', 'entertain', 'gone', 'get', 'look', 'see', 'remind', 'wo', 'take', 'got', 'prove', 'old']",2080fe3a58a912159aa859a26fa1834d,22416,2.0,22416
22069,"['girl', 'list', 'call', 'girl', 'wall', 'love', 'look', 'style', 'day', 'way', 'night', 'fieri', 'might', 'made', 'worri', 'know', 'beat', 'give', 'stay', 'brighten', 'show', 'call', 'love', 'sweet', 'sweeter', 'top', 'origin']",2080fe3a58a912159aa859a26fa1834d,22421,2.0,22421
22073,"['mom', 'mom', 'mom', 'way', 'mom', 'know', 'call', 'love', 'awesom', 'best']",2080fe3a58a912159aa859a26fa1834d,22425,2.0,22425
22092,"['eye', 'lie', 'brother', 'ocean', 'heart', 'got', 'see', 'felt', 'keep', 'break', 'feel', 'craziest', 'right', 'faith']",2080fe3a58a912159aa859a26fa1834d,22444,2.0,22444
22096,"['can', 'free', 'mind']",2080fe3a58a912159aa859a26fa1834d,22448,2.0,22448
22106,"['papa', 'roach']",2080fe3a58a912159aa859a26fa1834d,22458,2.0,22458
22112,"['today', 'cash', 'check', 'today', 'feel', 'gon', 'sick', 'better']",2080fe3a58a912159aa859a26fa1834d,22464,2.0,22464
22121,"['eye', 'thing', 'secret', 'leav', 'think', 'find', 'know', 'blind', 'blind']",2080fe3a58a912159aa859a26fa1834d,22473,2.0,22473
22137,"['trust', 'need', 'give', 'gave']",2080fe3a58a912159aa859a26fa1834d,22489,2.0,22489
22185,"['half', 'eye', 'show', 'want', 'see', 'find', 'empti', 'happi', 'full']",2080fe3a58a912159aa859a26fa1834d,22537,2.0,22537
22192,"['time', 'pictur', 'wind', 'hair', 'thing', 'take', 'go', 'keep', 'left', 'let', 'go', 'set', 'see', 'need', 'see', 'find', 'come', 'free']",2080fe3a58a912159aa859a26fa1834d,22544,2.0,22544
22207,"['world', 'can', 'wait', 'leav', 'see', 'know', 'go', 'feel', 'go', 'go', 'save']",2080fe3a58a912159aa859a26fa1834d,22559,2.0,22559
22229,"['smoke', 'cigarett', 'hand', 'good', 'lucero', 'wo', 'stop', 'shake', 'forget', 'think']",2080fe3a58a912159aa859a26fa1834d,22581,2.0,22581
22250,"['dream', 'dream', 'come', 'true']",2080fe3a58a912159aa859a26fa1834d,22602,2.0,22602
22270,"['day', 'light', 'choic', 'time', 'lighten', 'like', 'expect', 'say', 'show', 'go', 'like', 'done', 'green']",2080fe3a58a912159aa859a26fa1834d,22622,2.0,22622
22275,"['smile', 'wonder', 'everyon', 'day', 'thought', 'begin', 'make', 'like']",2080fe3a58a912159aa859a26fa1834d,22627,2.0,22627
22298,"['love', 'world', 'love', 'girl', 'love', 'soul', 'love', 'pain', 'hate', 'burn', 'hate', 'hate', 'burn', 'hate', 'rise', 'stop', 'love', 'uncatch']",2080fe3a58a912159aa859a26fa1834d,22650,2.0,22650
22301,"['lyric', 'feel', 'go']",2080fe3a58a912159aa859a26fa1834d,22653,2.0,22653
22378,"['stone', 'sky', 'fire', 'see', 'fall']",216924ec52555944d3d64c52390b359f,22730,2.0,22730
22383,"['game', 'princess', 'kiss', 'goodby', 'know', 'play', 'play', 'win', 'worthless', 'better']",216924ec52555944d3d64c52390b359f,22735,2.0,22735
22409,"['silenc', 'hand', 'space', 'finger', 'fit', 'look', 'feel', 'bad', 'sad']",216924ec52555944d3d64c52390b359f,22761,2.0,22761
22412,"['explos', 'head', 'quit']",216924ec52555944d3d64c52390b359f,22764,2.0,22764
22426,"['fall', 'knee', 'lie', 'face', 'told', 'believ', 'live', 'new']",216924ec52555944d3d64c52390b359f,22778,2.0,22778
22442,"['tell', 'love', 'know']",216924ec52555944d3d64c52390b359f,22794,2.0,22794
22446,"['step', 'disappoint', 'grasp', 'told', 'can', 'take', 'breath', 'lead', 'end', 'messi']",216924ec52555944d3d64c52390b359f,22798,2.0,22798
22453,"['eye', 'end', 'pain', 'believ', 'deceiv', 'stand', 'leav', 'fallen', 'redefin']",216924ec52555944d3d64c52390b359f,22805,2.0,22805
22464,"['place', 'life', 'take', 'known', 'take', 'own']",216924ec52555944d3d64c52390b359f,22816,2.0,22816
22470,"['fire', 'night', 'sky', 'home', 'afterlif', 'match', 'silverstein', 'see', 'hope', 'light', 'dark', 'arriv']",216924ec52555944d3d64c52390b359f,22822,2.0,22822
22476,"['fame', 'time', 'serv', 'swear', 'come']",216924ec52555944d3d64c52390b359f,22828,2.0,22828
22479,"['believ', 'got', 'believ', 'know', 'believ']",216924ec52555944d3d64c52390b359f,22831,2.0,22831
22482,[],216924ec52555944d3d64c52390b359f,22834,2.0,22834
22487,"['love', 'lie', 'step', 'fight', 'left', 'live', 'pull', 'sick', 'blind', 'weak', 'wick']",216924ec52555944d3d64c52390b359f,22839,2.0,22839
22494,"['fairytal', 'decis', 'see', 'citi', 'futur', 'believ', 'want', 'go', 'made', 'serv', 'set', 'wrong', 'easi', 'welcom']",216924ec52555944d3d64c52390b359f,22846,2.0,22846
22516,"['thought', 'figur', 'man', 'see', 'stand', 'last']",216924ec52555944d3d64c52390b359f,22868,2.0,22868
22523,"['soul', 'mine', 'eye', 'control', 'time', 'hell', 'tonight', 'complet', 'dine', 'right']",216924ec52555944d3d64c52390b359f,22875,2.0,22875
22528,"['rocket', 'ship', 'heart', 'moon', 'bound', 'aim']",216924ec52555944d3d64c52390b359f,22880,2.0,22880
22538,"['year', 'summertim', 'babi', 'summertim', 'wait', 'care', 'know', 'meet', 'next']",216924ec52555944d3d64c52390b359f,22890,2.0,22890
22552,"['word', 'hearin', 'care', 'listen', 'scream', 'care', 'listen', 'listen', 'fake']",216924ec52555944d3d64c52390b359f,22904,2.0,22904
22554,"['king', 'hors', 'king', 'men', 'princess', 'kingdom', 'arm', 'take', 'bring', 'hold', 'beauti']",216924ec52555944d3d64c52390b359f,22906,2.0,22906
22561,"['time', 'eye', 'love', 'say', 'open', 'go', 'leav', 'last', 'know', 'okay', 'first', 'worst', 'dead']",216924ec52555944d3d64c52390b359f,22913,2.0,22913
22564,"['game', 'princess', 'know', 'play', 'play', 'win', 'worthless', 'better']",216924ec52555944d3d64c52390b359f,22916,2.0,22916
22577,"['name', 'attempt', 'live', 'live', 'see', 'walk', 'walk', 'forget', 'forget', 'fail', 'live', 'keep', 'come', 'simpl', 'simpl']",216924ec52555944d3d64c52390b359f,22929,2.0,22929
22580,"['satellit', 'love']",216924ec52555944d3d64c52390b359f,22932,2.0,22932
22581,"['eye', 'color', 'transit', 'ground', 'head', 'day', 'fade', 'look', 'start', 'shake', 'turn', 'see', 'call', 'new', 'new']",216924ec52555944d3d64c52390b359f,22933,2.0,22933
22584,"['time', 'side', 'world', 'word', 'digniti', 'collid', 'help', 'go', 'f*ck']",216924ec52555944d3d64c52390b359f,22936,2.0,22936
22585,"['corrupt', 'cancer', 'life', 'truth', 'hide', 'face', 'judgment', 'day', 'grow', 'taught', 'suffer', 'easi']",216924ec52555944d3d64c52390b359f,22937,2.0,22937
22599,"['tide', 'heart', 'side', 'eye', 'xdd', 'rise', 'beat', 'grow', 'die', 'simplifi', 'stand', 'hope', 'die', 'close', 'atreyu']",216924ec52555944d3d64c52390b359f,22951,2.0,22951
22603,"['price', 'evil', 'call', 'fear', 'fate', 'fuckin', 'nightmar', 'a7x', 'known', 'hurt', 'know', 'belong', 'look', 'tragic', 'clear']",216924ec52555944d3d64c52390b359f,22955,2.0,22955
22613,"['say', 'make', 'go']",216924ec52555944d3d64c52390b359f,22965,2.0,22965
22635,"['game', 'heart', 'fool', 'start', 'play', 'head', 'make', 'fall', 'wish', 'can', 'believ', 'fell', 'blacken', 'play', 'use', 'dead']",216924ec52555944d3d64c52390b359f,22987,2.0,22987
22650,"['person', 'need', 'left', 'found', 'wish', 'stay', 'miss', 'true', 'lone', 'tire']",216924ec52555944d3d64c52390b359f,23002,2.0,23002
22651,"['peopl', 'eye', 'disturb', 'night', 'sight', 'fist', 'air', 'cover', 'walk', 'rememb', 'struck']",216924ec52555944d3d64c52390b359f,23003,2.0,23003
22660,"['tast', 'tast', 'eras', 'escap', 'escap', 'bitter', 'bitter']",216924ec52555944d3d64c52390b359f,23012,2.0,23012
22664,"['know', 'composur', 'babi', 'can', 'forget', 'want', 'want', 'want', 'can', 'forgiv', 'blow', 'can', 'forgiv', 'know', 'want', 'want', 'want']",216924ec52555944d3d64c52390b359f,23016,2.0,23016
22699,"['desir', 'hand', 'hand', 'field', 'fire', 'love', 'light', 'way', 'road', 'judgement', 'day', 'walk']",216924ec52555944d3d64c52390b359f,23051,2.0,23051
22701,"['other', 'insecur', 'bite', 'hand', 'feed', 'piss', 'feed', 'stand', 'long', 'front']",216924ec52555944d3d64c52390b359f,23053,2.0,23053
22716,"['reason', 'let', 'go', 'come', 'come', 'wait']",216924ec52555944d3d64c52390b359f,23068,2.0,23068
22734,"['love', 'go', 'leav', 'last', 'know', 'worst', 'dead']",216924ec52555944d3d64c52390b359f,23086,2.0,23086
22748,"['fire', 'heart', 'yearn', 'love', 'storm', 'love', 'storm', 'burn', 'flame', 'keep', 'wing', 'keep', 'wing', 'more', 'warm', 'warm']",216924ec52555944d3d64c52390b359f,23100,2.0,23100
22749,"['rain', 'wash', 'hair', 'mind', 'eye', 'world', 'thousand', 'feet', 'ground', 'home', 'cloud', 'head', 'keep', 'tower', 'mani']",216924ec52555944d3d64c52390b359f,23101,2.0,23101
22762,"['embrac', 'fade', 'hold']",216924ec52555944d3d64c52390b359f,23114,2.0,23114
22765,"['diamond', 'dice', 'wind', 'world', 'face', 'day', 'shine', 'roll', 'show', 'fli', 'get', 'say', 'nice']",216924ec52555944d3d64c52390b359f,23117,2.0,23117
22767,"['time', 'tell', 'feel', 'wast', 'knew']",216924ec52555944d3d64c52390b359f,23119,2.0,23119
22770,"['tide', 'heart', 'side', 'eye', 'rise', 'beat', 'grow', 'die', 'simplifi', 'stand', 'hope', 'die', 'close']",216924ec52555944d3d64c52390b359f,23122,2.0,23122
22781,"['world', 'voic', 'ear', 'darl', 'forget', 'knew', 'swear', 'forget', 'reach', 'whisper', 'wish']",216924ec52555944d3d64c52390b359f,23133,2.0,23133
22787,"['tear', 'conscienc', 'call', 'fall', 'crash', 'come', 'guilti']",216924ec52555944d3d64c52390b359f,23139,2.0,23139
22820,"['riddl', 'pencil', 'pen', 'sand', 'feet', 'name', 'concret', 'speak', 'understand', 'draw', 'love', 'write', 'wet', 'wet']",216924ec52555944d3d64c52390b359f,23172,2.0,23172
22824,"['hand', 'goodby', 'life', 'give', 'say', 'understand', 'leav', 'carri']",216924ec52555944d3d64c52390b359f,23176,2.0,23176
22825,"['dream', 'way', 'feel', 'comfort', 'make', 'wake', 'felt', 'real']",216924ec52555944d3d64c52390b359f,23177,2.0,23177
22854,"['plight', 'care', 'make', 'unknown', 'more', 'right']",216924ec52555944d3d64c52390b359f,23206,2.0,23206
22855,"['tide', 'heart', 'side', 'eye', 'rise', 'beat', 'grow', 'die', 'simplifi', 'stand', 'hope', 'die', 'close']",216924ec52555944d3d64c52390b359f,23207,2.0,23207
22859,"['rose', 'thorn', 'smile', 'went', 'bought', 'complain', 'caught']",216924ec52555944d3d64c52390b359f,23211,2.0,23211
22876,"['time', 'face', 'chase', 'prize', 'wast', 'wast', 'move', 'left', 'worth']",216924ec52555944d3d64c52390b359f,23228,2.0,23228
22878,"['mistak', 'open', 'mouth', 'think', 'man', 'fan', 'made', 'thought', 'understand', 'guess', 'count', 'concern', 'suck', 'ca', 'wait', 'see', 'hit']",216924ec52555944d3d64c52390b359f,23230,2.0,23230
22884,"['way', 'devil', 'angel', 'pray', 'pray', 'listen', 'lie', 'gon', 'hear', 'cri', 'help']",216924ec52555944d3d64c52390b359f,23236,2.0,23236
22921,"['tell', 'love', 'call', 'call', 'tell', 'want', 'hurt', 'same', 'favorit', 'worst']",216924ec52555944d3d64c52390b359f,23273,2.0,23273
22924,"['tear', 'rememb', 'smile', 'seen', 'dri', 'found', 'drown', 'perfect', 'happi', 'perfect', 'happi']",216924ec52555944d3d64c52390b359f,23276,2.0,23276
22928,"['news', 'babi', 'make', 'wait', 'bad']",216924ec52555944d3d64c52390b359f,23280,2.0,23280
22939,"['chanc', 'watch', 'leav', 'window', 'guess', 'window', 'pane', 'lie', 'call']",216924ec52555944d3d64c52390b359f,23291,2.0,23291
22956,"['arm', 'reason', 'feel', 'lost', 'gone', 'hold', 'tri', 'like', 'becom', 'hard']",216924ec52555944d3d64c52390b359f,23308,2.0,23308
22965,"['world', 'honey', 'keep', 'live', 'walk', 'stay', 'forgiven', 'say', 'stop', 'go', 'afraid']",216924ec52555944d3d64c52390b359f,23317,2.0,23317
22970,"['evil', 'moonlight', 'love', 'daylight', 'fight', 'sailor', 'moon', 'fight', 'win', 'run', 'name', 'real']",216924ec52555944d3d64c52390b359f,23322,2.0,23322
22987,"['need', 'desper']",216924ec52555944d3d64c52390b359f,23339,2.0,23339
22988,"['night', 'stori', 'road', 'soul', 'woman', 'heartless', 'hear', 'talk', 'told', 'lost', 'heartless', 'coldest']",216924ec52555944d3d64c52390b359f,23340,2.0,23340
22993,"['wonder', 'end', 'hair', 'make', 'want', 'tear']",216924ec52555944d3d64c52390b359f,23345,2.0,23345
23013,"['tonight', 'wast', 'time']",216924ec52555944d3d64c52390b359f,23365,2.0,23365
23021,"['arm', 'come', 'carri']",216924ec52555944d3d64c52390b359f,23373,2.0,23373
23052,[],216924ec52555944d3d64c52390b359f,23404,2.0,23404
23058,"['know', 'gone']",216924ec52555944d3d64c52390b359f,23410,2.0,23410
23312,"['thing', 'eye', 'thing', 'chang', 'mind/', 'caught', 'make']",223dbfbc2451d4ffaf244cc1e6c3abbb,23695,2.0,23695
23329,"['contradict', 'friction', 'death', 'death', 'think', 'drown', 'asphyxi', 'creat', 'play', 'want', 'beauti']",223dbfbc2451d4ffaf244cc1e6c3abbb,23712,2.0,23712
23421,"['lack', 'speed', 'explain', 'present']",223dbfbc2451d4ffaf244cc1e6c3abbb,23804,2.0,23804
23437,"['rollercoast', 'strap']",223dbfbc2451d4ffaf244cc1e6c3abbb,23820,2.0,23820
23465,"['oil', 'water', 'mix', 'tri', 'tri']",223dbfbc2451d4ffaf244cc1e6c3abbb,23848,2.0,23848
23467,"['storm', 'thought', 'say', 'tire']",223dbfbc2451d4ffaf244cc1e6c3abbb,23850,2.0,23850
23475,"['riddl', 'intent', 'photograph', 'decad', 'blast', 'firecrack', 'brick', 'wall', 'knee', 'speak', 'turn', 'love', 'gone', 'discov', 'disguis', 'bring', 'old', 'cannon', 'enough']",223dbfbc2451d4ffaf244cc1e6c3abbb,23858,2.0,23858
23500,"['belli', 'ach', 'final', 'fit', 'final']",223dbfbc2451d4ffaf244cc1e6c3abbb,23883,2.0,23883
23536,"['bow', 'power', 'made', 'swallow', 'inclin', 'allow']",223dbfbc2451d4ffaf244cc1e6c3abbb,23919,2.0,23919
23571,"['bed', 'look', 'eye', 'fire', 'wake', 'dare', 'come', 'sleep', 'fri', 'ambigu', 'open']",223dbfbc2451d4ffaf244cc1e6c3abbb,23954,2.0,23954
23635,"['other', 'say']",223dbfbc2451d4ffaf244cc1e6c3abbb,24018,2.0,24018
23649,"['wing', 'heart', 'melt', 'wear', 'smile', 'sing', 'got', 'wear', 'wear', 'make', 'want', 'angel-', 'own']",223dbfbc2451d4ffaf244cc1e6c3abbb,24032,2.0,24032
23667,"['ego', 'medicin', 'turn', 'know', 'act', 'clever']",223dbfbc2451d4ffaf244cc1e6c3abbb,24050,2.0,24050
23671,"['caus', 'lyric', 'mixtur', 'display', 'gon', 'say', 'switch', 'water', 'afraid', 'pointless']",223dbfbc2451d4ffaf244cc1e6c3abbb,24054,2.0,24054
23684,"['everytim', 'wind', 'revel', 'blow', 'know', 'turn']",223dbfbc2451d4ffaf244cc1e6c3abbb,24067,2.0,24067
23688,"['make', 'feel', 'free']",223dbfbc2451d4ffaf244cc1e6c3abbb,24071,2.0,24071
23746,"['care', 'hand', 'air', 'wish', 'strap', 'hold', 'busi']",223dbfbc2451d4ffaf244cc1e6c3abbb,24129,2.0,24129
23799,"['wait', 'come', 'got', 'reach']",223dbfbc2451d4ffaf244cc1e6c3abbb,24182,2.0,24182
23809,"['lot', 'peopl', 'know', 'soul', 'woman', 'talkin', 'creat']",223dbfbc2451d4ffaf244cc1e6c3abbb,24192,2.0,24192
23826,"['want', 'say']",223dbfbc2451d4ffaf244cc1e6c3abbb,24209,2.0,24209
23905,"['town', 'music', 'come', ""lovin'""]",22f7d91d7d57d67a3ef249927250bad9,24288,2.0,24288
24072,"['let', 'danc', 'dad', 'eye', 'found', 'roll', 'new']",22f7d91d7d57d67a3ef249927250bad9,24455,2.0,24455
24265,"['eye', 'think', 'see', 'grown', 'beleiv', 'handl', 'open']",23cbbe03a89344129e1a6d8419a66d23,24648,2.0,24648
24414,"['dark', 'know', 'stay', 'love', 'strong']",23cbbe03a89344129e1a6d8419a66d23,24797,2.0,24797
24651,"['dark', 'illus', 'fear', 'dark', 'night', 'light', 'tear', 'lost', 'lost', 'wait', 'wait', 'alon']",246f769b5b2a8def141d5c8e3ce5ed5f,25034,2.0,25034
24655,"['number', 'champion', 'world', 'call']",246f769b5b2a8def141d5c8e3ce5ed5f,25038,2.0,25038
24658,"['heart', 'ach', 'way', 'tri', 'lie', 'know', 'smile', 'die', 'fake', 'can', 'stay', 'tire', 'tire', 'tire']",246f769b5b2a8def141d5c8e3ce5ed5f,25041,2.0,25041
24659,"['breath', 'take', 'take', 'calm', 'deep']",246f769b5b2a8def141d5c8e3ce5ed5f,25042,2.0,25042
24804,"['light', 'shine', 'ground', 'shake', 'wish', 'closet', 'want', 'fall', 'say', 'wish', 'evil', 'evil']",247ba8e820c3d4e83efbada0318251f3,25187,2.0,25187
25408,"['med', 'morn', 'bar', 'lay', 'afternoon', 'go', 'told', 'feel', 'need', 'bad', 'funni']",2549774d68d7ccbcba069afb45c7e237,25791,2.0,25791
26025,"['pain', 'eye', 'ach', 'break', 'see', 'say', 'chang', 'know']",25c68399f38b70d0466ae022feb4fe6a,26408,2.0,26408
26034,"['love', 'shoot', 'cri', 'night', 'light', 'learn', 'outdrew', 'hear', 'seen', 'broken', 'cold']",25c68399f38b70d0466ae022feb4fe6a,26417,2.0,26417
26073,"['word', 'see', 'lie', 'thought', 'speak', 'unafraid', 'dead']",25c68399f38b70d0466ae022feb4fe6a,26456,2.0,26456
26076,"['seem', 'past']",25c68399f38b70d0466ae022feb4fe6a,26459,2.0,26459
26107,"['promis', 'pray', 'fantasi', 'decay', 'love', 'hope', 'fade', 'mistak', 'mistak', 'hold', 'watch', 'stay', 'threw', 'cherish', 'make', 'close', 'same']",25c68399f38b70d0466ae022feb4fe6a,26490,2.0,26490
26136,"['judgement', 'dream', 'tear', 'seam', 'winter', 'clariti', 'cloud', 'mind', 'caus', 'sit', 'spare', 'spare']",25c68399f38b70d0466ae022feb4fe6a,26519,2.0,26519
26152,"['home', 'come', 'tri', 'got', 'put', 'drive', 'littl', 'better', 'middl']",25c68399f38b70d0466ae022feb4fe6a,26535,2.0,26535
26249,"['arm', 'touch', 'need', 'need', 'feel']",25c68399f38b70d0466ae022feb4fe6a,26632,2.0,26632
26265,"['movi', 'saw', 'saw', 'know', 'saw', 'know', 'know', 'saw', 'know', 'know', 'know', 'saw', 'let', 'go', 'see']",25c68399f38b70d0466ae022feb4fe6a,26648,2.0,26648
26354,"['sky', 'babi', 'road', 'faith', 'matter', 'place', 'dream', 'know', 'gon', 'fli', 'know', 'big', 'hard', 'see', 'strong']",25c68399f38b70d0466ae022feb4fe6a,26737,2.0,26737
26373,"['regret', 'time', 'end', 'thing', 'love', 'live', 'sail', 'wait', 'hope', 'hold', 'give', 'stay', 'right', 'readi']",25c68399f38b70d0466ae022feb4fe6a,26756,2.0,26756
26379,"['hide', 'confid', 'truth', 'left', 'burn', 'die']",25c68399f38b70d0466ae022feb4fe6a,26762,2.0,26762
26381,"['strife', 'strike', 'sleep', 'spring', 'swap', 'snow', 'citi', 'ascend', 'rememb', 'leav', 'wholesom', 'clear', 'happi']",25c68399f38b70d0466ae022feb4fe6a,26764,2.0,26764
26447,"['freedom', 'pleasur', 'rule', 'world', 'last', 'want']",25c68399f38b70d0466ae022feb4fe6a,26830,2.0,26830
26461,"['pastel', 'color', 'bold', 'way', 'purpos', 'eye', 'charcoal', 'world', 'paint', 'tell', 'love', 'see', 'drawn', 'see', 'sleep', 'wake', 'delic', 'weak', 'littl', 'black', 'cold', 'imperfect', 'worth']",25c68399f38b70d0466ae022feb4fe6a,26844,2.0,26844
26492,"['mother', 'love', 'lie', 'truth', 'told', 'becom', 'care', 'care']",25c68399f38b70d0466ae022feb4fe6a,26875,2.0,26875
26527,"['candi', 'soul', 'rock', 'roll', 'lost', 'lost', 'sweet']",25c68399f38b70d0466ae022feb4fe6a,26910,2.0,26910
27152,"['color', 'world', 'mind', 'tonight', 'know', 'tri', 'keep', 'can', 'sleep', 'blind', 'black', 'white', 'open']",27a92df10fe901b00d633e3e83c8c4de,27541,2.0,27541
27205,['see'],27a92df10fe901b00d633e3e83c8c4de,27594,2.0,27594
27239,"['joy', 'collaps', 'tire']",27a92df10fe901b00d633e3e83c8c4de,27628,2.0,27628
27240,"['wish', 'airplan', 'hope', 'make']",27a92df10fe901b00d633e3e83c8c4de,27629,2.0,27629
27255,"['word', 'lie', 'fire', 'thing', 'say', 'come', 'set', 'see', 'want', 'go', 'believ', 'said', 'forget', 'bad', 'scare']",27a92df10fe901b00d633e3e83c8c4de,27644,2.0,27644
27273,"['come', 'come']",27a92df10fe901b00d633e3e83c8c4de,27662,2.0,27662
27303,"['state', 'mind']",27f1cc2f566b95164881ec4553a71b65,27692,2.0,27692
27348,"['lover', 'heart', 'take', 'feel', 'easi']",27f1cc2f566b95164881ec4553a71b65,27737,2.0,27737
28901,"['pimp', 'sip', 'drink', 'big']",2a1e77b348db53b838d5a7fab2548774,29290,2.0,29290
28916,"['say', 'gone', 'crazi']",2a1e77b348db53b838d5a7fab2548774,29305,2.0,29305
28919,['night'],2a1e77b348db53b838d5a7fab2548774,29308,2.0,29308
29131,"['shoe', 'got', 'love']",2a9b90b41e9399bb331fef2582f657c3,29520,2.0,29520
29690,['feel'],2a9b90b41e9399bb331fef2582f657c3,30079,2.0,30079
30105,"['day', 'say', 'hurr', 'beauti']",2a9b90b41e9399bb331fef2582f657c3,30494,2.0,30494
30216,"['luck', 'charm', 'bad']",2af06a0d2c453ef4340280ae57348351,30605,2.0,30605
30263,"['eye', 'purpos', 'light', 'rock', 'walk', 'step', 'held', 'felt', 'bright', 'quick', 'right']",2af06a0d2c453ef4340280ae57348351,30652,2.0,30652
30285,"['nois', 'confus', 'glimps', 'illus', 'rose', 'soar', 'flew']",2af06a0d2c453ef4340280ae57348351,30674,2.0,30674
30294,"['puddl', 'rain', 'watch', 'gather']",2af06a0d2c453ef4340280ae57348351,30683,2.0,30683
30324,"['water', 'germ', 'wish', 'learn', 'pollut']",2af06a0d2c453ef4340280ae57348351,30713,2.0,30713
30356,"['natur', 'supris', 'love', 'littl']",2af06a0d2c453ef4340280ae57348351,30745,2.0,30745
30358,"['pimp', 'reach', 'slap']",2af06a0d2c453ef4340280ae57348351,30747,2.0,30747
30362,"['cheek', 'today', 'sleep', 'day', 'rain', 'rip', 'life', 'escap', 'escap', 'want', 'say', 'wake', 'know', 'keep', 'stay', 'made', 'understand', 'start', 'complain', 'read', 'stay', 'escap', 'sane', 'sane', 'dri', 'awak', 'great']",2af06a0d2c453ef4340280ae57348351,30751,2.0,30751
30370,"['leg', 'fall', 'crawl', 'beg', 'stand', 'strong']",2af06a0d2c453ef4340280ae57348351,30759,2.0,30759
30380,"['reflector', 'seat', 'villag', 'get']",2af06a0d2c453ef4340280ae57348351,30769,2.0,30769
30400,"['feel', 'aliv', 'dead']",2af06a0d2c453ef4340280ae57348351,30789,2.0,30789
30434,"['poet', 'friendship', 'time', 'babi', 'sign', 'know', 'grow', 'rhyme', 'keep']",2af06a0d2c453ef4340280ae57348351,30823,2.0,30823
30447,"['truth', 'know', 'tell', 'think']",2af06a0d2c453ef4340280ae57348351,30836,2.0,30836
30487,"['gayaa', 'gayaa', 'gayaa', 'rote', 'hain', 'liy', 'main']",2b03fed6689963629bed97bfd4d594cc,30876,2.0,30876
30507,"['day', 'back']",2b03fed6689963629bed97bfd4d594cc,30896,2.0,30896
30510,"['thing', 'rest', 'heart', 'heart', 'star', 'rest', 'know', 'gain', 'lost', 'understand', 'forget', 'tri', 'let', 'go', 'hope']",2b03fed6689963629bed97bfd4d594cc,30899,2.0,30899
30660,"['mine', 'lip']",2b03fed6689963629bed97bfd4d594cc,31049,2.0,31049
